year,duration,start_time,end_time,area,lat,lon
2008,5,1202169600000000000,1202601600000000000,42126976.695670485,37.625,351.125
2008,28,1202947200000000000,1205366400000000000,42126976.695670485,37.625,351.125
2009,24,1245024000000000000,1247097600000000000,42126976.695670485,37.625,351.125
2010,8,1267228800000000000,1267920000000000000,42126976.695670485,37.625,351.125
2010,6,1269475200000000000,1269993600000000000,42126976.695670485,37.625,351.125
2010,6,1270512000000000000,1271030400000000000,42126976.695670485,37.625,351.125
2010,14,1271635200000000000,1272844800000000000,42126976.695670485,37.625,351.125
2011,14,1296345600000000000,1297555200000000000,42126976.695670485,37.625,351.125
2011,5,1298332800000000000,1298764800000000000,42126976.695670485,37.625,351.125
2011,5,1301356800000000000,1301788800000000000,42126976.695670485,37.625,351.125
2011,64,1302134400000000000,1307664000000000000,42126976.695670485,37.625,351.125
2011,15,1318377600000000000,1319673600000000000,42126976.695670485,37.625,351.125
2012,5,1347926400000000000,1348358400000000000,42126976.695670485,37.625,351.125
2013,6,1373241600000000000,1373760000000000000,42126976.695670485,37.625,351.125
2013,5,1378080000000000000,1378512000000000000,42126976.695670485,37.625,351.125
2013,11,1380585600000000000,1381536000000000000,42126976.695670485,37.625,351.125
2014,34,1410220800000000000,1413158400000000000,42126976.695670485,37.625,351.125
2014,19,1413763200000000000,1415404800000000000,42126976.695670485,37.625,351.125
2015,19,1430265600000000000,1431907200000000000,42126976.695670485,37.625,351.125
2015,14,1446940800000000000,1448150400000000000,42126976.695670485,37.625,351.125
2015,27,1449964800000000000,1452297600000000000,42126976.695670485,37.625,351.125
2016,8,1452556800000000000,1453248000000000000,42126976.695670485,37.625,351.125
2016,24,1453507200000000000,1455580800000000000,42126976.695670485,37.625,351.125
2016,25,1471046400000000000,1473206400000000000,42126976.695670485,37.625,351.125
2016,17,1481068800000000000,1482537600000000000,42126976.695670485,37.625,351.125
2017,5,1492992000000000000,1493424000000000000,42126976.695670485,37.625,351.125
2017,26,1494115200000000000,1496361600000000000,42126976.695670485,37.625,351.125
2017,13,1497484800000000000,1498608000000000000,42126976.695670485,37.625,351.125
2017,5,1509580800000000000,1510012800000000000,42126976.695670485,37.625,351.125
2018,11,1538179200000000000,1539129600000000000,42126976.695670485,37.625,351.125
2020,23,1589673600000000000,1591660800000000000,42126976.695670485,37.625,351.125
2020,5,1595116800000000000,1595548800000000000,42126976.695670485,37.625,351.125
2020,6,1606780800000000000,1607299200000000000,42126976.695670485,37.625,351.125
2021,17,1618444800000000000,1619913600000000000,42126976.695670485,37.625,351.125
2021,6,1631232000000000000,1631750400000000000,42126976.695670485,37.625,351.125
2022,32,1671580800000000000,1674345600000000000,42126976.695670485,37.625,351.125
2023,8,1680220800000000000,1680912000000000000,42126976.695670485,37.625,351.125
2023,6,1683072000000000000,1683590400000000000,42126976.695670485,37.625,351.125
2023,6,1686268800000000000,1686787200000000000,42126976.695670485,37.625,351.125
2023,20,1696896000000000000,1698624000000000000,42126976.695670485,37.625,351.125
2023,6,1702080000000000000,1702598400000000000,42126976.695670485,37.625,351.125
2023,62,1703894400000000000,1709251200000000000,42126976.695670485,37.625,351.125
2024,5,1713571200000000000,1714003200000000000,42126976.695670485,37.625,351.125
2024,6,1730764800000000000,1731283200000000000,42126976.695670485,37.625,351.125
2024,21,1732233600000000000,1734048000000000000,42126976.695670485,37.625,351.125
2025,7,1736553600000000000,1737158400000000000,42126976.695670485,37.625,351.125
1981,5,375926400000000000,376358400000000000,45493380.74789467,37.875,351.125
1983,10,416275200000000000,417139200000000000,45493380.74789467,37.875,351.125
1983,31,436924800000000000,439603200000000000,45493380.74789467,37.875,351.125
1987,12,559699200000000000,560736000000000000,45493380.74789467,37.875,351.125
